time,q0_x,q0_y,q0_z
18.75,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.107905,-0.337581,-0.935091,0,0,1
18.76,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.108097,-0.327627,-0.938603,0,0,1
18.77,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.108262,-0.317079,-0.9422,0,0,1
18.78,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.108431,-0.305267,-0.946073,0,0,1
18.79,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.108547,-0.29383,-0.949674,0,0,1
18.8,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.108697,-0.283972,-0.952652,0,0,1
18.81,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.108851,-0.2747,-0.955349,0,0,1
18.82,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.109009,-0.26573,-0.957864,0,0,1
18.83,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.109158,-0.254822,-0.960807,0,0,1
18.84,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.109316,-0.245665,-0.963171,0,0,1
18.84,0.99646,0.0702581,-0.0461577,-0.0968425,0.137006,-0.985825,-0.117958,-0.245665,-0.962151,0.0089751,-2.40035e-08,0.99996
18.85,0.995888,0.0702091,-0.0572546,-0.107811,0.137011,-0.984685,-0.12868,-0.245659,-0.960777,0.0201133,-7.38639e-07,0.999798
18.86,0.995165,0.0700028,-0.0688944,-0.119288,0.137035,-0.983357,-0.139955,-0.245631,-0.959207,0.0318013,-6.11909e-06,0.999494
18.87,0.994224,0.0697965,-0.0815339,-0.131745,0.137061,-0.981763,-0.152183,-0.245601,-0.957351,0.0444987,-1.40329e-05,0.999009
18.88,0.993033,0.0695569,-0.0951215,-0.145124,0.137094,-0.979869,-0.165319,-0.245562,-0.95518,0.0581551,-2.64063e-05,0.998308
18.89,0.991603,0.0692814,-0.109197,-0.15897,0.137136,-0.977713,-0.178919,-0.245514,-0.952739,0.0723093,-4.45184e-05,0.997382
18.9,0.990117,0.0691482,-0.122011,-0.171582,0.137159,-0.975575,-0.191257,-0.24549,-0.950345,0.0852008,-5.51078e-05,0.996364
18.91,0.988364,0.0690968,-0.135507,-0.184867,0.137168,-0.973144,-0.204216,-0.245479,-0.947647,0.0987853,-5.98824e-05,0.995109
18.92,0.986763,0.0688,-0.146852,-0.195993,0.137225,-0.970956,-0.215163,-0.245416,-0.945239,0.11021,-9.12935e-05,0.993908
18.93,0.985123,0.0684892,-0.157612,-0.206534,0.137288,-0.96876,-0.225543,-0.245347,-0.942834,0.12105,-0.000127736,0.992646
18.94,0.983295,0.0682747,-0.16873,-0.217434,0.137335,-0.966365,-0.236233,-0.245297,-0.940225,0.132256,-0.000155337,0.991216
18.95,0.981242,0.0680635,-0.180364,-0.228835,0.137383,-0.963722,-0.247404,-0.245245,-0.937361,0.143985,-0.00018504,0.98958
18.96,0.979177,0.0676579,-0.191403,-0.239616,0.13748,-0.961084,-0.258046,-0.24514,-0.934515,0.155121,-0.000246922,0.987896
18.97,0.976912,0.0673311,-0.202757,-0.250711,0.137562,-0.958238,-0.268959,-0.245052,-0.931456,0.166578,-0.000300677,0.986028
18.98,0.974426,0.0670439,-0.214474,-0.26216,0.137637,-0.955159,-0.280197,-0.244971,-0.928159,0.178407,-0.00035145,0.983957
18.99,0.971979,0.0666507,-0.22542,-0.27283,0.137745,-0.95215,-0.290717,-0.244856,-0.924948,0.189462,-0.00042575,0.981888
19,0.969522,0.066214,-0.235887,-0.283019,0.13787,-0.949153,-0.300784,-0.244723,-0.921759,0.200038,-0.000513378,0.979788
19.01,0.967218,0.0656863,-0.245306,-0.292161,0.138027,-0.946356,-0.309868,-0.244556,-0.91879,0.209557,-0.000624974,0.977796
19.02,0.964939,0.065131,-0.254263,-0.300844,0.138197,-0.943607,-0.318514,-0.244376,-0.915876,0.218614,-0.000748026,0.975811
19.03,0.96287,0.0646182,-0.262118,-0.30845,0.138359,-0.941125,-0.326097,-0.244204,-0.91325,0.226558,-0.000866447,0.973997
19.04,0.960866,0.064002,-0.26952,-0.315594,0.138559,-0.938724,-0.333271,-0.243993,-0.910713,0.234046,-0.00101398,0.972225
19.05,0.958454,0.0634465,-0.2781,-0.323894,0.138744,-0.935865,-0.341541,-0.243798,-0.907696,0.242728,-0.00115197,0.970094
19.06,0.955864,0.0629942,-0.286978,-0.332495,0.138899,-0.932821,-0.350061,-0.243634,-0.904489,0.251715,-0.0012688,0.967801
19.07,0.953408,0.0624631,-0.295148,-0.340388,0.139087,-0.929941,-0.357924,-0.243437,-0.901459,0.259987,-0.00141114,0.965611
19.08,0.950765,0.0619457,-0.303659,-0.348611,0.139274,-0.926862,-0.3661,-0.243241,-0.898223,0.268607,-0.00155477,0.963248
19.09,0.947739,0.0613261,-0.313098,-0.35772,0.139504,-0.92335,-0.375172,-0.242999,-0.894538,0.278171,-0.00173321,0.96053
19.1,0.944893,0.0607837,-0.321686,-0.366004,0.139712,-0.920066,-0.383413,-0.242781,-0.891096,0.286875,-0.00189514,0.957966
19.11,0.942022,0.0602296,-0.3301,-0.374113,0.139929,-0.916766,-0.391488,-0.242554,-0.88764,0.295407,-0.00206613,0.955369
19.12,0.939111,0.0596807,-0.338391,-0.382098,0.14015,-0.913433,-0.399439,-0.242323,-0.884154,0.303815,-0.00224098,0.952728
19.13,0.936891,0.0590923,-0.344591,-0.388039,0.140391,-0.910887,-0.405426,-0.242071,-0.881494,0.310104,-0.00243353,0.950699
19.14,0.934392,0.0585149,-0.351407,-0.394577,0.140633,-0.908037,-0.411986,-0.241818,-0.878517,0.31702,-0.00262704,0.948415
19.15,0.931475,0.0578133,-0.359183,-0.402026,0.140932,-0.904717,-0.419475,-0.241506,-0.875052,0.324912,-0.00286842,0.94574
19.16,0.928522,0.0571331,-0.366856,-0.409374,0.141229,-0.90137,-0.426857,-0.241196,-0.87156,0.332701,-0.00310889,0.943027
19.17,0.925116,0.0567137,-0.375424,-0.417625,0.141416,-0.897547,-0.435005,-0.241001,-0.867576,0.341404,-0.00326144,0.939911
19.18,0.921782,0.056303,-0.383598,-0.42549,0.141604,-0.893816,-0.442774,-0.240806,-0.863692,0.349708,-0.0034151,0.936853
19.19,0.91883,0.0560645,-0.390651,-0.432291,0.141715,-0.890529,-0.449443,-0.24069,-0.860273,0.356876,-0.00350665,0.934145
19.2,0.915299,0.0558659,-0.398881,-0.440234,0.141809,-0.886614,-0.457197,-0.240592,-0.856205,0.365244,-0.00358486,0.930905
19.21,0.911747,0.0556126,-0.40697,-0.448029,0.141932,-0.882681,-0.464827,-0.240464,-0.852122,0.373472,-0.00368729,0.927634
19.22,0.908283,0.0553732,-0.414675,-0.455448,0.142051,-0.878856,-0.472088,-0.240341,-0.848156,0.381311,-0.00378657,0.924439
19.23,0.904916,0.0551828,-0.421997,-0.462502,0.142148,-0.875149,-0.478973,-0.240241,-0.844315,0.388764,-0.00386744,0.921329
19.24,0.901201,0.0550165,-0.429894,-0.470111,0.142233,-0.871071,-0.486383,-0.240152,-0.840094,0.396806,-0.00393977,0.917894
19.25,0.897674,0.0548216,-0.437237,-0.477175,0.142336,-0.867205,-0.493277,-0.240046,-0.836096,0.404285,-0.00402656,0.914624
19.26,0.894254,0.0547451,-0.444199,-0.483887,0.142377,-0.863471,-0.499779,-0.240004,-0.832237,0.411379,-0.00406135,0.911455
19.27,0.890723,0.054675,-0.451246,-0.490678,0.142415,-0.859623,-0.506353,-0.239964,-0.828265,0.418562,-0.00409398,0.908179
19.28,0.886897,0.0544466,-0.458748,-0.49788,0.142542,-0.855452,-0.513388,-0.239833,-0.823962,0.426212,-0.00420251,0.904614
19.29,0.883173,0.054274,-0.465896,-0.504745,0.14264,-0.851402,-0.520073,-0.239733,-0.819788,0.433503,-0.00428633,0.901142
19.3,0.87946,0.0540196,-0.472898,-0.511452,0.142787,-0.847366,-0.526638,-0.239582,-0.81563,0.440648,-0.00441249,0.897669
19.31,0.875474,0.0537936,-0.480262,-0.518509,0.142919,-0.843044,-0.533527,-0.239445,-0.811182,0.448165,-0.00452695,0.89394
19.32,0.872008,0.0534825,-0.486561,-0.524521,0.143105,-0.839284,-0.539445,-0.239254,-0.807314,0.454595,-0.00468769,0.890686
19.33,0.868164,0.0530496,-0.493433,-0.531063,0.143368,-0.835116,-0.545924,-0.238984,-0.803028,0.461614,-0.0049156,0.887067
19.34,0.863876,0.0526198,-0.500948,-0.538218,0.143633,-0.830476,-0.55299,-0.238711,-0.79826,0.469292,-0.00514658,0.883028
19.35,0.85934,0.052146,-0.508739,-0.545627,0.143931,-0.825576,-0.560317,-0.238405,-0.793226,0.477254,-0.00540686,0.878749
19.36,0.854565,0.0517358,-0.51676,-0.553261,0.144194,-0.820433,-0.567831,-0.238135,-0.787946,0.485455,-0.00563728,0.874243
19.37,0.849379,0.0512273,-0.525291,-0.561362,0.144527,-0.814853,-0.575834,-0.237794,-0.782221,0.494181,-0.00592961,0.869339
19.38,0.843371,0.050826,-0.534922,-0.570529,0.144795,-0.808413,-0.58481,-0.237519,-0.775617,0.504038,-0.00616625,0.863659
19.39,0.837283,0.0503936,-0.544442,-0.579576,0.145091,-0.801898,-0.593681,-0.237215,-0.768942,0.513786,-0.00642812,0.857894
19.4,0.832193,0.0500086,-0.552227,-0.586962,0.14536,-0.796458,-0.600936,-0.23694,-0.763371,0.521762,-0.00666697,0.853065
19.41,0.827055,0.0497445,-0.559916,-0.594272,0.145548,-0.790985,-0.60806,-0.236748,-0.757769,0.529643,-0.00683427,0.848193
19.42,0.821581,0.0494994,-0.567939,-0.601899,0.145726,-0.785163,-0.615477,-0.236566,-0.751814,0.537872,-0.00699303,0.842998
19.43,0.815846,0.0492173,-0.576171,-0.609713,0.145935,-0.779072,-0.623087,-0.236352,-0.745587,0.546318,-0.00717976,0.837547
19.44,0.810845,0.048985,-0.583207,-0.616388,0.14611,-0.773769,-0.62958,-0.236173,-0.74017,0.55354,-0.00733683,0.83279
19.45,0.805351,0.0488439,-0.590782,-0.623588,0.146218,-0.767957,-0.636532,-0.236063,-0.734235,0.561322,-0.00743415,0.827564
19.46,0.800489,0.0487056,-0.597365,-0.629839,0.146326,-0.762819,-0.642571,-0.235953,-0.728991,0.568086,-0.00753143,0.822934
19.47,0.796086,0.0484883,-0.603238,-0.635393,0.146498,-0.758165,-0.647981,-0.235777,-0.724245,0.574122,-0.00768687,0.818733
19.48,0.792416,0.0483792,-0.60806,-0.639964,0.146586,-0.754293,-0.652398,-0.235688,-0.720297,0.579081,-0.00776612,0.815233
19.49,0.788337,0.0482451,-0.61335,-0.644973,0.146695,-0.749993,-0.657244,-0.235577,-0.715914,0.584523,-0.00786482,0.811339
19.5,0.783709,0.0479186,-0.619277,-0.650549,0.146964,-0.745109,-0.662722,-0.235302,-0.710938,0.590621,-0.00810889,0.806908
19.51,0.779012,0.0476116,-0.625198,-0.65612,0.14722,-0.740157,-0.668183,-0.235041,-0.705895,0.596717,-0.00834213,0.802409
19.52,0.773761,0.0473803,-0.631703,-0.662254,0.147417,-0.734635,-0.674143,-0.234841,-0.700272,0.603415,-0.00852092,0.797381
19.53,0.768744,0.0471318,-0.637817,-0.668009,0.147631,-0.729362,-0.679749,-0.234623,-0.694905,0.609715,-0.00871634,0.792573
19.54,0.762443,0.0468748,-0.645355,-0.675108,0.147857,-0.72275,-0.686637,-0.234394,-0.688178,0.617486,-0.00892231,0.786531
19.55,0.756588,0.0466844,-0.652223,-0.681579,0.148027,-0.716616,-0.69289,-0.234221,-0.681941,0.62457,-0.00907803,0.780916
19.56,0.751757,0.0463589,-0.657809,-0.686804,0.148322,-0.711548,-0.698023,-0.233921,-0.67679,0.630333,-0.00934885,0.776268
19.57,0.746744,0.0460213,-0.663517,-0.692138,0.148633,-0.706295,-0.703264,-0.233605,-0.671452,0.636225,-0.00963417,0.771444
19.58,0.742115,0.0455787,-0.668721,-0.69697,0.149046,-0.701441,-0.708079,-0.233185,-0.66652,0.641596,-0.0100141,0.766978
19.59,0.737534,0.045223,-0.673795,-0.701692,0.149382,-0.696645,-0.712746,-0.232844,-0.661648,0.646835,-0.0103238,0.76256
19.6,0.733895,0.0446848,-0.677792,-0.705357,0.149896,-0.692822,-0.7165,-0.232321,-0.657765,0.650961,-0.0107985,0.759034
19.61,0.72927,0.0441897,-0.682797,-0.709979,0.150375,-0.68798,-0.721141,-0.231835,-0.652847,0.656132,-0.0112407,0.754562
19.62,0.723627,0.0437348,-0.688805,-0.71555,0.150822,-0.682086,-0.72666,-0.231381,-0.64686,0.662342,-0.0116536,0.749111
19.63,0.717619,0.0433709,-0.695084,-0.72139,0.151184,-0.675825,-0.732385,-0.231013,-0.640503,0.668838,-0.0119896,0.743311
19.64,0.711272,0.0430755,-0.701595,-0.727456,0.151484,-0.669223,-0.738288,-0.230709,-0.633802,0.67558,-0.0122676,0.737185
19.65,0.705324,0.0427299,-0.707596,-0.733026,0.15184,-0.663036,-0.743743,-0.230347,-0.627524,0.681795,-0.0125987,0.731435
19.66,0.699032,0.0424304,-0.71383,-0.738819,0.152154,-0.656503,-0.749383,-0.230029,-0.620895,0.688257,-0.0128909,0.725353
19.67,0.692062,0.0421198,-0.720609,-0.745113,0.152486,-0.649272,-0.755501,-0.229693,-0.613563,0.695286,-0.0131999,0.718611
19.68,0.684795,0.0418259,-0.727534,-0.751542,0.152805,-0.641744,-0.761733,-0.229369,-0.605931,0.702475,-0.0134982,0.71158
19.69,0.677763,0.0416357,-0.734101,-0.75765,0.153016,-0.634471,-0.767602,-0.229155,-0.598561,0.709297,-0.0136953,0.704777
19.7,0.671078,0.0413792,-0.740232,-0.763328,0.153305,-0.627557,-0.773098,-0.228862,-0.591558,0.715669,-0.0139662,0.6983
19.71,0.663343,0.0411514,-0.747183,-0.769772,0.153567,-0.619571,-0.779298,-0.228597,-0.583471,0.7229,-0.0142118,0.690806
19.72,0.655194,0.0409623,-0.75435,-0.776417,0.153788,-0.611167,-0.78566,-0.228373,-0.574965,0.730363,-0.0144202,0.682907
19.73,0.645921,0.0407882,-0.762313,-0.783799,0.153997,-0.601617,-0.7927,-0.228162,-0.565304,0.738664,-0.0146168,0.673916
19.74,0.635322,0.0406366,-0.771177,-0.792012,0.154184,-0.590716,-0.8005,-0.227973,-0.554282,0.747914,-0.0147928,0.663631
19.75,0.62465,0.0405964,-0.779849,-0.800058,0.154234,-0.579758,-0.808068,-0.227922,-0.543211,0.756976,-0.0148408,0.653274
19.76,0.615147,0.0405379,-0.78737,-0.807017,0.15431,-0.57001,-0.814619,-0.227845,-0.533368,0.764844,-0.0149125,0.644043
19.77,0.605878,0.0404366,-0.794529,-0.813621,0.154445,-0.560507,-0.820856,-0.22771,-0.523778,0.772342,-0.0150401,0.635029
19.78,0.595963,0.040272,-0.802001,-0.820485,0.154668,-0.550348,-0.827367,-0.227484,-0.513531,0.780174,-0.0152527,0.625377
19.79,0.58687,0.0401471,-0.808685,-0.82662,0.154842,-0.54104,-0.833166,-0.227309,-0.504147,0.787189,-0.0154182,0.61652
19.8,0.578867,0.0401133,-0.814435,-0.831907,0.15489,-0.53286,-0.838112,-0.22726,-0.495905,0.79323,-0.015464,0.608726
19.81,0.569761,0.0401023,-0.820832,-0.837787,0.154907,-0.523561,-0.843587,-0.227244,-0.486539,0.799961,-0.0154793,0.599853
19.82,0.56047,0.0401716,-0.8272,-0.843653,0.154803,-0.514087,-0.848989,-0.227348,-0.477003,0.806671,-0.0153808,0.5908
19.83,0.551963,0.0403424,-0.832892,-0.848917,0.154543,-0.505426,-0.853756,-0.227609,-0.468289,0.81268,-0.0151321,0.582514
19.84,0.542582,0.0404773,-0.839027,-0.854567,0.154334,-0.495879,-0.858895,-0.22782,-0.45869,0.819162,-0.014931,0.573368
19.85,0.531534,0.0405917,-0.846064,-0.861024,0.154151,-0.484639,-0.864783,-0.228004,-0.447398,0.826607,-0.0147557,0.562586
19.86,0.520758,0.0406162,-0.852738,-0.867109,0.154111,-0.473679,-0.870378,-0.228044,-0.436393,0.833678,-0.0147172,0.552055
19.87,0.510497,0.0406177,-0.85892,-0.872726,0.154108,-0.463249,-0.875546,-0.228047,-0.425927,0.840236,-0.0147146,0.542021
19.88,0.501789,0.0406427,-0.864035,-0.87737,0.154065,-0.454406,-0.879794,-0.22809,-0.417057,0.845671,-0.014673,0.533503
19.89,0.492806,0.0406982,-0.869187,-0.882048,0.153967,-0.445292,-0.884042,-0.228189,-0.407921,0.851154,-0.0145783,0.524713
19.9,0.48243,0.0406641,-0.87499,-0.887274,0.154029,-0.434764,-0.88885,-0.228127,-0.397371,0.857338,-0.0146381,0.514546
19.91,0.472279,0.0406561,-0.880511,-0.892241,0.154043,-0.424473,-0.89339,-0.228112,-0.387064,0.863231,-0.0146525,0.504596
19.92,0.462105,0.040625,-0.885894,-0.897062,0.154103,-0.414164,-0.897806,-0.228052,-0.376745,0.868987,-0.0147101,0.494617
19.93,0.452529,0.0405738,-0.890826,-0.901459,0.154204,-0.404466,-0.901842,-0.227951,-0.36704,0.874269,-0.0148078,0.485216
19.94,0.443666,0.040549,-0.895274,-0.905421,0.154254,-0.395498,-0.905454,-0.227901,-0.358071,0.879041,-0.0148562,0.476514
19.95,0.436276,0.0405085,-0.898901,-0.908636,0.154337,-0.388022,-0.908395,-0.227818,-0.350595,0.882938,-0.0149374,0.469253
19.96,0.429106,0.0405445,-0.902344,-0.911707,0.154261,-0.38078,-0.911137,-0.227894,-0.343356,0.886644,-0.0148637,0.462213
19.97,0.422079,0.0405653,-0.905651,-0.914646,0.154217,-0.373683,-0.913767,-0.227938,-0.336265,0.890211,-0.0148203,0.455308
19.98,0.413158,0.0406409,-0.909752,-0.9183,0.154051,-0.364683,-0.916984,-0.228104,-0.327276,0.894641,-0.0146588,0.446545
19.99,0.4041,0.0406986,-0.913809,-0.921897,0.153921,-0.355549,-0.920155,-0.228233,-0.318156,0.899033,-0.0145322,0.437641
20,0.396643,0.0407941,-0.917066,-0.924795,0.153701,-0.348037,-0.922659,-0.228453,-0.310661,0.902566,-0.0143173,0.430313
20.01,0.389348,0.0409006,-0.920182,-0.927568,0.15345,-0.340693,-0.925031,-0.228704,-0.303335,0.905954,-0.0140721,0.423142
20.02,0.382389,0.0410386,-0.92309,-0.930163,0.153118,-0.333694,-0.927209,-0.229035,-0.296357,0.909122,-0.0137476,0.416304
20.03,0.374709,0.0412665,-0.926224,-0.932986,0.152557,-0.325982,-0.929492,-0.229594,-0.288671,0.912545,-0.0131992,0.408764
20.04,0.367537,0.0415318,-0.929081,-0.935577,0.151889,-0.318788,-0.931523,-0.230259,-0.281507,0.915674,-0.0125458,0.401725
20.05,0.360292,0.0418524,-0.9319,-0.938152,0.151063,-0.31153,-0.933472,-0.231081,-0.274283,0.91877,-0.0117376,0.39462
20.06,0.352839,0.0421917,-0.934732,-0.94074,0.150169,-0.30407,-0.935401,-0.23197,-0.266862,0.921885,-0.0108619,0.387311
20.07,0.344444,0.0425369,-0.937843,-0.943563,0.149237,-0.295664,-0.937514,-0.232897,-0.258507,0.925314,-0.00994758,0.379071
20.08,0.334946,0.0428657,-0.941262,-0.946635,0.148322,-0.286152,-0.939843,-0.233806,-0.249059,0.929092,-0.00905003,0.369738
20.09,0.325581,0.0432191,-0.944526,-0.949575,0.147307,-0.27678,-0.942008,-0.234812,-0.239759,0.93271,-0.00805382,0.360537
20.1,0.316216,0.0435655,-0.947686,-0.952413,0.146281,-0.267415,-0.944069,-0.23583,-0.230472,0.936224,-0.00704527,0.351334
20.11,0.306788,0.0438827,-0.950766,-0.955159,0.14531,-0.257986,-0.946061,-0.236793,-0.221129,0.939658,-0.00609008,0.342062
20.12,0.298817,0.0441769,-0.953287,-0.957415,0.14438,-0.250022,-0.947639,-0.237713,-0.213244,0.942479,-0.00517568,0.334225
20.13,0.288421,0.0444494,-0.956471,-0.960203,0.143491,-0.239625,-0.949675,-0.238593,-0.202957,0.946052,-0.00429935,0.323986
20.14,0.278519,0.0447017,-0.95939,-0.962747,0.142635,-0.229726,-0.951501,-0.239439,-0.19317,0.949341,-0.00345608,0.314228
20.15,0.26978,0.044988,-0.961871,-0.964934,0.141628,-0.221004,-0.95296,-0.240433,-0.184553,0.952149,-0.0024632,0.305625
20.16,0.260376,0.0452847,-0.964445,-0.967193,0.140547,-0.211623,-0.954437,-0.241501,-0.175292,0.955074,-0.00139577,0.296365
20.17,0.251171,0.0455347,-0.966871,-0.969294,0.1396,-0.202438,-0.95582,-0.242435,-0.166231,0.957843,-0.000460649,0.287291
20.18,0.24181,0.0458047,-0.969242,-0.971348,0.138538,-0.193105,-0.957109,-0.243482,-0.157032,0.960562,0.000589895,0.278066
20.19,0.233147,0.0460946,-0.971348,-0.973191,0.137351,-0.184481,-0.958166,-0.244651,-0.148537,0.962989,0.00176396,0.269535
20.2,0.226807,0.0463378,-0.972837,-0.97451,0.136321,-0.178178,-0.958848,-0.245665,-0.142334,0.964711,0.00278317,0.263296
20.21,0.220883,0.0465513,-0.974189,-0.975698,0.135391,-0.172289,-0.959456,-0.24658,-0.136541,0.96628,0.00370396,0.257466
20.22,0.214256,0.0467731,-0.975657,-0.976976,0.134396,-0.1657,-0.960103,-0.247558,-0.130064,0.967992,0.00468992,0.250938
20.23,0.207839,0.0470187,-0.977032,-0.97819,0.133258,-0.159329,-0.960642,-0.248676,-0.123805,0.9696,0.00581748,0.244625
20.24,0.200987,0.0472988,-0.978451,-0.979455,0.131917,-0.152534,-0.961136,-0.249992,-0.117135,0.971266,0.00714717,0.237888
20.25,0.19281,0.047569,-0.980082,-0.980865,0.130572,-0.144416,-0.96173,-0.251312,-0.109171,0.973193,0.00848156,0.229835
20.26,0.182543,0.0478412,-0.982033,-0.982501,0.129148,-0.13421,-0.962447,-0.252707,-0.0991698,0.975516,0.00989429,0.219706
20.27,0.173051,0.0481118,-0.983737,-0.983937,0.127652,-0.124789,-0.962968,-0.254172,-0.0899445,0.97756,0.0113806,0.210349
20.28,0.16376,0.0483828,-0.985313,-0.985266,0.126067,-0.115575,-0.963357,-0.255722,-0.0809316,0.979466,0.0129554,0.201192
20.29,0.153781,0.0486575,-0.986906,-0.986593,0.124361,-0.105681,-0.963676,-0.25739,-0.0712626,0.981412,0.014652,0.191353
20.3,0.143333,0.0489271,-0.988464,-0.987871,0.12257,-0.0953266,-0.963902,-0.259138,-0.061154,0.983337,0.0164344,0.18105
20.31,0.133962,0.0491732,-0.989766,-0.988938,0.120815,-0.0860498,-0.963972,-0.26085,-0.0521068,0.984962,0.0181818,0.171813
20.32,0.124048,0.049388,-0.991046,-0.989944,0.119168,-0.0762273,-0.964006,-0.262454,-0.042537,0.986587,0.0198227,0.162027
20.33,0.112851,0.0495865,-0.992374,-0.990934,0.117508,-0.065127,-0.963981,-0.26407,-0.0317331,0.988307,0.0214772,0.15096
20.34,0.10159,0.0497657,-0.993581,-0.991799,0.115851,-0.0539673,-0.963835,-0.265681,-0.0208825,0.989906,0.0231308,0.139826
20.35,0.090036,0.0499192,-0.994687,-0.99254,0.114262,-0.0425158,-0.963585,-0.267225,-0.00975953,0.991415,0.0247174,0.128392
20.36,0.080531,0.0500554,-0.995494,-0.99308,0.112676,-0.0331123,-0.963206,-0.268764,-0.000634554,0.992546,0.0263024,0.118996
20.37,0.0711828,0.0501741,-0.996201,-0.99352,0.111121,-0.0238662,-0.962748,-0.270271,0.00832922,0.993569,0.0278566,0.109752
20.38,0.0628164,0.0502804,-0.996758,-0.993859,0.109545,-0.0156027,-0.962216,-0.271798,0.0163332,0.994401,0.0294335,0.101486
20.39,0.0553297,0.0503673,-0.997197,-0.994108,0.108083,-0.00821234,-0.961667,-0.273212,0.0234853,0.995084,0.0308962,0.0940901
20.4,0.0480758,0.0504474,-0.997569,-0.994307,0.106543,-0.00105929,-0.961049,-0.274701,0.030402,0.995686,0.0324376,0.0869286
20.41,0.0407239,0.0505119,-0.997893,-0.994443,0.105098,0.00619471,-0.960401,-0.276098,0.0374106,0.996246,0.0338857,0.079663
