time,x,y,z,microwave_val
2.543,-0.269199,-0.531262,-0.808579,0.956143
2.544,-0.27051,-0.529785,-0.809108,0.953166
2.545,-0.270894,-0.528781,-0.809639,0.950094
2.546,-0.273485,-0.526634,-0.810167,0.946927
2.547,-0.27367,-0.525729,-0.810694,0.943665
2.548,-0.273816,-0.524842,-0.81122,0.940309
2.549,-0.271981,-0.524986,-0.811746,0.936859
2.55,-0.271884,-0.524225,-0.812273,0.933315
2.551,-0.271736,-0.52349,-0.812797,0.929678
2.552,-0.271992,-0.522549,-0.813326,0.925948
2.553,-0.271497,-0.521993,-0.813847,0.922125
2.554,-0.271898,-0.52097,-0.814369,0.91821
2.555,-0.271393,-0.520418,-0.81489,0.914203
2.556,-0.270196,-0.520228,-0.815413,0.910105
2.557,-0.272145,-0.518395,-0.815932,0.905916
2.558,-0.270725,-0.518323,-0.816451,0.901636
2.559,-0.271567,-0.517066,-0.816969,0.897266
2.56,-0.274191,-0.514861,-0.817485,0.892806
2.561,-0.273361,-0.514484,-0.817998,0.888257
2.562,-0.272472,-0.51414,-0.818517,0.88362
2.563,-0.272347,-0.51339,-0.819034,0.878893
2.564,-0.274047,-0.511666,-0.819549,0.874079
2.565,-0.274738,-0.510475,-0.820059,0.869178
2.566,-0.27542,-0.509288,-0.82057,0.86419
2.567,-0.274632,-0.508894,-0.821081,0.859115
2.568,-0.272849,-0.509031,-0.82159,0.853954
2.569,-0.272966,-0.508148,-0.822101,0.848708
2.57,-0.271449,-0.508138,-0.822608,0.843377
2.571,-0.271662,-0.507201,-0.823116,0.837962
2.572,-0.269005,-0.507794,-0.823624,0.832463
2.573,-0.271042,-0.50589,-0.824136,0.82688
2.574,-0.271332,-0.504911,-0.824643,0.821215
2.575,-0.272738,-0.503328,-0.825148,0.815468
2.576,-0.273755,-0.501951,-0.825653,0.809639
2.577,-0.273793,-0.501109,-0.826161,0.80373
2.578,-0.27391,-0.500216,-0.826659,0.79774
2.579,-0.273253,-0.499749,-0.82716,0.79167
2.58,-0.27118,-0.500053,-0.827662,0.785521
2.581,-0.269408,-0.500182,-0.828162,0.779293
2.582,-0.27124,-0.498364,-0.828664,0.772988
2.583,-0.271928,-0.49716,-0.829163,0.766605
2.584,-0.271612,-0.496504,-0.82966,0.760146
2.585,-0.271842,-0.495549,-0.830156,0.75361
2.586,-0.271554,-0.494876,-0.830652,0.747
2.587,-0.271101,-0.494294,-0.831147,0.740314
2.588,-0.269596,-0.494295,-0.831653,0.733555
2.589,-0.270006,-0.493239,-0.832147,0.726722
2.59,-0.269339,-0.492774,-0.832644,0.719816
2.591,-0.269688,-0.49175,-0.833136,0.712839
2.592,-0.268741,-0.491433,-0.833626,0.70579
2.593,-0.269153,-0.490378,-0.834122,0.698671
2.594,-0.268754,-0.489763,-0.834613,0.691481
2.595,-0.26753,-0.489599,-0.835104,0.684223
2.596,-0.267041,-0.489032,-0.835595,0.676896
2.597,-0.266989,-0.488225,-0.836085,0.669502
2.598,-0.266943,-0.487415,-0.836574,0.66204
2.599,-0.266991,-0.486553,-0.837062,0.654512
2.6,-0.26624,-0.486127,-0.837548,0.646919
2.601,-0.262642,-0.487247,-0.838038,0.639262
2.602,-0.261723,-0.486904,-0.838526,0.63154
2.603,-0.261539,-0.486165,-0.839014,0.623755
2.604,-0.264331,-0.483813,-0.839499,0.615908
2.605,-0.263485,-0.483435,-0.839983,0.607999
2.606,-0.261071,-0.483905,-0.840469,0.600029
2.607,-0.260493,-0.483376,-0.840954,0.592
2.608,-0.259809,-0.482905,-0.841438,0.583911
2.609,-0.261663,-0.481061,-0.841921,0.575763
2.61,-0.263401,-0.479271,-0.842405,0.567559
2.611,-0.263022,-0.478637,-0.842885,0.559297
2.612,-0.261543,-0.478607,-0.843366,0.55098
2.613,-0.260199,-0.478495,-0.843844,0.542607
2.614,-0.257749,-0.478976,-0.844323,0.53418
2.615,-0.259843,-0.476998,-0.844801,0.5257
2.616,-0.259757,-0.476199,-0.845277,0.517167
2.617,-0.260464,-0.474967,-0.845753,0.508582
2.618,-0.261459,-0.473574,-0.846229,0.499947
2.619,-0.260026,-0.473518,-0.846704,0.491262
2.62,-0.261097,-0.472082,-0.847178,0.482527
2.621,-0.260647,-0.471483,-0.84765,0.473744
2.622,-0.260335,-0.470808,-0.848121,0.464914
2.623,-0.259948,-0.470174,-0.848591,0.456037
2.624,-0.259814,-0.4694,-0.84906,0.447115
2.625,-0.259233,-0.468871,-0.849529,0.438148
2.626,-0.260442,-0.467352,-0.849999,0.429137
2.627,-0.258815,-0.467406,-0.850467,0.420084
2.628,-0.259463,-0.466196,-0.850935,0.410988
2.629,-0.260136,-0.46497,-0.851401,0.401851
2.63,-0.261008,-0.463628,-0.851866,0.392674
2.631,-0.261187,-0.462673,-0.852327,0.383458
2.632,-0.259798,-0.462603,-0.852791,0.374203
2.633,-0.26032,-0.461454,-0.853248,0.364911
2.634,-0.26096,-0.46024,-0.853711,0.355583
2.635,-0.261924,-0.458838,-0.854171,0.346219
2.636,-0.262199,-0.457831,-0.854635,0.33682
2.637,-0.263155,-0.456427,-0.855092,0.327388
2.638,-0.265683,-0.454103,-0.855548,0.317923
2.639,-0.265738,-0.453215,-0.856002,0.308426
2.64,-0.266232,-0.452071,-0.856457,0.298898
2.641,-0.266754,-0.450911,-0.856915,0.28934
2.642,-0.266166,-0.450402,-0.857367,0.279754
2.643,-0.265703,-0.44982,-0.857818,0.270139
2.644,-0.264163,-0.449872,-0.858273,0.260498
2.645,-0.263843,-0.449204,-0.858725,0.25083
2.646,-0.264892,-0.447726,-0.859173,0.241137
2.647,-0.262986,-0.44799,-0.859622,0.23142
2.648,-0.262837,-0.447218,-0.86007,0.221681
2.649,-0.261411,-0.447194,-0.860517,0.211918
2.65,-0.26277,-0.445536,-0.860965,0.202135
2.651,-0.262213,-0.445002,-0.861409,0.192332
2.652,-0.262253,-0.444117,-0.861854,0.182509
2.653,-0.262794,-0.442937,-0.862301,0.172668
2.654,-0.264689,-0.440944,-0.862744,0.16281
2.655,-0.266884,-0.438758,-0.863187,0.152935
2.656,-0.267042,-0.437799,-0.863627,0.143045
2.657,-0.268717,-0.435911,-0.864068,0.133141
2.658,-0.266647,-0.43632,-0.864507,0.123224
2.659,-0.264468,-0.436781,-0.864943,0.113294
2.66,-0.264474,-0.435913,-0.86538,0.103353
2.661,-0.263238,-0.435796,-0.865816,0.0934012
2.662,-0.264237,-0.434325,-0.866253,0.0834404
2.663,-0.263088,-0.434157,-0.866687,0.0734713
2.664,-0.26147,-0.434267,-0.867119,0.0634948
2.665,-0.261761,-0.433227,-0.867557,0.053512
2.666,-0.264889,-0.430453,-0.867991,0.0435238
2.667,-0.264368,-0.429906,-0.868422,0.0335313
2.668,-0.263872,-0.429343,-0.868852,0.0235354
2.669,-0.262955,-0.429037,-0.869284,0.0135371
2.67,-0.263152,-0.428047,-0.869712,0.00353755
2.671,-0.261801,-0.428006,-0.870142,-0.0064624
2.672,-0.262229,-0.426874,-0.870571,-0.0164617
2.673,-0.263051,-0.425496,-0.870996,-0.0264594
2.674,-0.261698,-0.42546,-0.871422,-0.0364544
2.675,-0.264125,-0.423083,-0.871845,-0.0464457
2.676,-0.264307,-0.4221,-0.872272,-0.0564324
2.677,-0.26409,-0.421363,-0.872694,-0.0664135
2.678,-0.264964,-0.419945,-0.873121,-0.076388
2.679,-0.264269,-0.41951,-0.87354,-0.0863548
2.68,-0.265129,-0.418094,-0.873959,-0.0963129
2.681,-0.266259,-0.4165,-0.874376,-0.106261
2.682,-0.265852,-0.415886,-0.874792,-0.116199
2.683,-0.267318,-0.414071,-0.875211,-0.126126
2.684,-0.266723,-0.41358,-0.875625,-0.136039
2.685,-0.266144,-0.413075,-0.876036,-0.145939
2.686,-0.265004,-0.412932,-0.87645,-0.155825
2.687,-0.266209,-0.411279,-0.876862,-0.165695
2.688,-0.264961,-0.411209,-0.877274,-0.175548
2.689,-0.265821,-0.409775,-0.877684,-0.185384
2.69,-0.26896,-0.406841,-0.878092,-0.195201
2.691,-0.269537,-0.405585,-0.878506,-0.204999
2.692,-0.268742,-0.405235,-0.878912,-0.214776
2.693,-0.268924,-0.404237,-0.87932,-0.224532
2.694,-0.268657,-0.403537,-0.879726,-0.234265
2.695,-0.268902,-0.402494,-0.88013,-0.243975
2.696,-0.269395,-0.401283,-0.880532,-0.25366
2.697,-0.269826,-0.400114,-0.880936,-0.26332
2.698,-0.270052,-0.399082,-0.881339,-0.272954
2.699,-0.267987,-0.399591,-0.881736,-0.282561
2.7,-0.266124,-0.399955,-0.882138,-0.292139
2.701,-0.265501,-0.399487,-0.882538,-0.301688
2.702,-0.26579,-0.398412,-0.882937,-0.311207
2.703,-0.263324,-0.399167,-0.883341,-0.320694
2.704,-0.261815,-0.399277,-0.88374,-0.33015
2.705,-0.263602,-0.397215,-0.884141,-0.339573
2.706,-0.262768,-0.396884,-0.884538,-0.348961
2.707,-0.264089,-0.395122,-0.884936,-0.358315
2.708,-0.265902,-0.393017,-0.885329,-0.367633
2.709,-0.267734,-0.390884,-0.885721,-0.376914
2.71,-0.26783,-0.389934,-0.886113,-0.386158
2.711,-0.268416,-0.388644,-0.886502,-0.395362
2.712,-0.267332,-0.388504,-0.886889,-0.404528
2.713,-0.268476,-0.386827,-0.887276,-0.413653
2.714,-0.266448,-0.387343,-0.887667,-0.422736
2.715,-0.267822,-0.385507,-0.888056,-0.431777
2.716,-0.266532,-0.385514,-0.888442,-0.440776
2.717,-0.265646,-0.385238,-0.888828,-0.449729
2.718,-0.265046,-0.384763,-0.889215,-0.458638
2.719,-0.264073,-0.384544,-0.889601,-0.467502
2.72,-0.266095,-0.382258,-0.889986,-0.476318
2.721,-0.264972,-0.382145,-0.890365,-0.485087
2.722,-0.264428,-0.381631,-0.890747,-0.493807
2.723,-0.266685,-0.379166,-0.891129,-0.502478
2.724,-0.266156,-0.378647,-0.891508,-0.511099
2.725,-0.266801,-0.377301,-0.891887,-0.519668
2.726,-0.266932,-0.376316,-0.892264,-0.528186
2.727,-0.266752,-0.375552,-0.89264,-0.53665
2.728,-0.266277,-0.374996,-0.893016,-0.545061
2.729,-0.266268,-0.37411,-0.893392,-0.553418
2.73,-0.266206,-0.373262,-0.893767,-0.561719
2.731,-0.266679,-0.372031,-0.894143,-0.569964
2.732,-0.267272,-0.370711,-0.894516,-0.578152
2.733,-0.267751,-0.369475,-0.894894,-0.586283
2.734,-0.26827,-0.3682,-0.895261,-0.594354
2.735,-0.268451,-0.367175,-0.89563,-0.602366
2.736,-0.270062,-0.365094,-0.895997,-0.610318
2.737,-0.269418,-0.364675,-0.896362,-0.618209
2.738,-0.269456,-0.363751,-0.896728,-0.626038
2.739,-0.269227,-0.363025,-0.897092,-0.633805
2.74,-0.270043,-0.361522,-0.897457,-0.641508
2.741,-0.270395,-0.360361,-0.897819,-0.649147
2.742,-0.269846,-0.359874,-0.898178,-0.656721
2.743,-0.270075,-0.358806,-0.898539,-0.664229
2.744,-0.270436,-0.357634,-0.898898,-0.671671
2.745,-0.269378,-0.357533,-0.899255,-0.679046
2.746,-0.269208,-0.356763,-0.899613,-0.686353
2.747,-0.26771,-0.356991,-0.899972,-0.693591
2.748,-0.26787,-0.355971,-0.900329,-0.70076
2.749,-0.267385,-0.355437,-0.900686,-0.707859
2.75,-0.26641,-0.355269,-0.901043,-0.714887
2.751,-0.265584,-0.354986,-0.901398,-0.721844
2.752,-0.264565,-0.354845,-0.901752,-0.728728
2.753,-0.264001,-0.354365,-0.90211,-0.735539
2.754,-0.263539,-0.353806,-0.902463,-0.742277
2.755,-0.262034,-0.354018,-0.902815,-0.748941
2.756,-0.26256,-0.352725,-0.903169,-0.75553
2.757,-0.263316,-0.351271,-0.903542,-0.762043
2.758,-0.263095,-0.350534,-0.903894,-0.76848
2.759,-0.263522,-0.34931,-0.904244,-0.77484
2.76,-0.26376,-0.348225,-0.904594,-0.781123
2.761,-0.263531,-0.347495,-0.904942,-0.787328
2.762,-0.263451,-0.346651,-0.90529,-0.793454
2.763,-0.263424,-0.345765,-0.905637,-0.7995
2.764,-0.262199,-0.345791,-0.905981,-0.805467
2.765,-0.262697,-0.344506,-0.906327,-0.811353
2.766,-0.263469,-0.343009,-0.906672,-0.817158
2.767,-0.263242,-0.342277,-0.907015,-0.822881
2.768,-0.261348,-0.342821,-0.907358,-0.828522
2.769,-0.26222,-0.341245,-0.9077,-0.83408
2.77,-0.261234,-0.341094,-0.908041,-0.839554
2.771,-0.262475,-0.339229,-0.908381,-0.844945
2.772,-0.26283,-0.338046,-0.908721,-0.850251
2.773,-0.262413,-0.337462,-0.909059,-0.855472
2.774,-0.26102,-0.337633,-0.909397,-0.860608
2.775,-0.259728,-0.33772,-0.909736,-0.865658
2.776,-0.258953,-0.337405,-0.910074,-0.870621
2.777,-0.258593,-0.336771,-0.910409,-0.875497
2.778,-0.25844,-0.335979,-0.910747,-0.880285
2.779,-0.259398,-0.334328,-0.911082,-0.884985
2.78,-0.260463,-0.332588,-0.911419,-0.889597
2.781,-0.260094,-0.331965,-0.911753,-0.89412
2.782,-0.260285,-0.330904,-0.912084,-0.898554
2.783,-0.259692,-0.330458,-0.912416,-0.902897
2.784,-0.259569,-0.329644,-0.912748,-0.907151
2.785,-0.260805,-0.327754,-0.91308,-0.911313
2.786,-0.262247,-0.325687,-0.913407,-0.915385
2.787,-0.263548,-0.323718,-0.913731,-0.919365
2.788,-0.264841,-0.321745,-0.914052,-0.923253
2.789,-0.264695,-0.320953,-0.91438,-0.927048
2.79,-0.264468,-0.32023,-0.914707,-0.930751
2.791,-0.264768,-0.319067,-0.915025,-0.934361
2.792,-0.264091,-0.318713,-0.915344,-0.937878
2.793,-0.264761,-0.31724,-0.915662,-0.941301
2.794,-0.263941,-0.317009,-0.915982,-0.944629
2.795,-0.261262,-0.318309,-0.916303,-0.947863
2.796,-0.261932,-0.316841,-0.916621,-0.951003
2.797,-0.261623,-0.31618,-0.916939,-0.954047
2.798,-0.261832,-0.31509,-0.917255,-0.956996
2.799,-0.260869,-0.314973,-0.917572,-0.959849
2.8,-0.260162,-0.314641,-0.917888,-0.962606
2.801,-0.2594,-0.314352,-0.918202,-0.965267
2.802,-0.261293,-0.311861,-0.918517,-0.967831
2.803,-0.259985,-0.312036,-0.918831,-0.970299
2.804,-0.258403,-0.312438,-0.919156,-0.972669
2.805,-0.2592,-0.310857,-0.919468,-0.974943
2.806,-0.260043,-0.309236,-0.919783,-0.977118
2.807,-0.261058,-0.307459,-0.920092,-0.979196
2.808,-0.259628,-0.307749,-0.920399,-0.981177
2.809,-0.258892,-0.307448,-0.920706,-0.983059
2.81,-0.258134,-0.307165,-0.921015,-0.984842
2.811,-0.258529,-0.305914,-0.921328,-0.986528
2.812,-0.258392,-0.305114,-0.921643,-0.988114
2.813,-0.259406,-0.30333,-0.921948,-0.989602
2.814,-0.259297,-0.302502,-0.922253,-0.990991
2.815,-0.258356,-0.302386,-0.922555,-0.99228
2.816,-0.25816,-0.301632,-0.922858,-0.993471
2.817,-0.258345,-0.30055,-0.923159,-0.994562
2.818,-0.258157,-0.299789,-0.923459,-0.995554
2.819,-0.258025,-0.29898,-0.923761,-0.996446
2.82,-0.259524,-0.296758,-0.924063,-0.997239
2.821,-0.259668,-0.295709,-0.924362,-0.997931
2.822,-0.259522,-0.294915,-0.92466,-0.998524
2.823,-0.258227,-0.295128,-0.924958,-0.999017
2.824,-0.256557,-0.29566,-0.925254,-0.999411
2.825,-0.256781,-0.294539,-0.925549,-0.999704
2.826,-0.255712,-0.294545,-0.925844,-0.999897
2.827,-0.257111,-0.292399,-0.92614,-0.999991
2.828,-0.256693,-0.291843,-0.926438,-0.999984
2.829,-0.256923,-0.290715,-0.926732,-0.999877
2.83,-0.256142,-0.290478,-0.927024,-0.999671
2.831,-0.256285,-0.289425,-0.927315,-0.999364
2.832,-0.255895,-0.288843,-0.927606,-0.998957
2.833,-0.256109,-0.287726,-0.927894,-0.998451
2.834,-0.254434,-0.288283,-0.928182,-0.997845
2.835,-0.254055,-0.28769,-0.928471,-0.997139
2.836,-0.254355,-0.286497,-0.928761,-0.996333
2.837,-0.255709,-0.284358,-0.929046,-0.995427
2.838,-0.254388,-0.284615,-0.929332,-0.994423
2.839,-0.255884,-0.28234,-0.929618,-0.993318
2.84,-0.255665,-0.281607,-0.929898,-0.992114
2.841,-0.255173,-0.281126,-0.930184,-0.990811
2.842,-0.255104,-0.28026,-0.930466,-0.989409
2.843,-0.255491,-0.278976,-0.930746,-0.987908
2.844,-0.255712,-0.277842,-0.931025,-0.986309
2.845,-0.255717,-0.276906,-0.931304,-0.98461
2.846,-0.255167,-0.276485,-0.931584,-0.982814
2.847,-0.254958,-0.275746,-0.93186,-0.980918
2.848,-0.255012,-0.274767,-0.93214,-0.978925
2.849,-0.25483,-0.274004,-0.932415,-0.976834
2.85,-0.254195,-0.273662,-0.932688,-0.974645
2.851,-0.254326,-0.272606,-0.932959,-0.972359
2.852,-0.254921,-0.271118,-0.933234,-0.969976
2.853,-0.254857,-0.270245,-0.933506,-0.967495
2.854,-0.254391,-0.269753,-0.933781,-0.964918
2.855,-0.255861,-0.267424,-0.934048,-0.962244
2.856,-0.256064,-0.266294,-0.934314,-0.959474
2.857,-0.256198,-0.265231,-0.93458,-0.956608
2.858,-0.256758,-0.263757,-0.934851,-0.953647
2.859,-0.257751,-0.261851,-0.935114,-0.95059
2.86,-0.258746,-0.259931,-0.935375,-0.947438
2.861,-0.259567,-0.258174,-0.935634,-0.944191
2.862,-0.260258,-0.256541,-0.935893,-0.94085
2.863,-0.259991,-0.255878,-0.936151,-0.937415
2.864,-0.259238,-0.255707,-0.936408,-0.933886
2.865,-0.260077,-0.253915,-0.936663,-0.930263
2.866,-0.259651,-0.253414,-0.936914,-0.926548
2.867,-0.259698,-0.252431,-0.937171,-0.92274
2.868,-0.259659,-0.251536,-0.937427,-0.91884
2.869,-0.260009,-0.250239,-0.937684,-0.914848
2.87,-0.260216,-0.249086,-0.937934,-0.910764
2.871,-0.260484,-0.247869,-0.938185,-0.906589
2.872,-0.260537,-0.246877,-0.938436,-0.902324
2.873,-0.25917,-0.24738,-0.938691,-0.897968
2.874,-0.258464,-0.247181,-0.93894,-0.893523
2.875,-0.259317,-0.245346,-0.939189,-0.888988
2.876,-0.259784,-0.243914,-0.939437,-0.884364
2.877,-0.259924,-0.242826,-0.939681,-0.879652
2.878,-0.261299,-0.240405,-0.939925,-0.874852
2.879,-0.261966,-0.238737,-0.940167,-0.869964
2.88,-0.261634,-0.238163,-0.940407,-0.86499
2.881,-0.261426,-0.237452,-0.940643,-0.859929
2.882,-0.261965,-0.235917,-0.940882,-0.854782
2.883,-0.261188,-0.235838,-0.941121,-0.849549
2.884,-0.260479,-0.235681,-0.941357,-0.844232
2.885,-0.259976,-0.235296,-0.941592,-0.83883
2.886,-0.259681,-0.234681,-0.941827,-0.833344
2.887,-0.259914,-0.23348,-0.94206,-0.827775
2.888,-0.260021,-0.232416,-0.942291,-0.822123
2.889,-0.260838,-0.230556,-0.942522,-0.816389
2.89,-0.260716,-0.229752,-0.942751,-0.810573
2.891,-0.259739,-0.229915,-0.942982,-0.804676
2.892,-0.258665,-0.230182,-0.943216,-0.798699
2.893,-0.259341,-0.228476,-0.943445,-0.792642
2.894,-0.259355,-0.227518,-0.943675,-0.786506
2.895,-0.25908,-0.226888,-0.943902,-0.780291
2.896,-0.25925,-0.22575,-0.944129,-0.773997
2.897,-0.259815,-0.224154,-0.944354,-0.767627
2.898,-0.25878,-0.224405,-0.944578,-0.76118
2.899,-0.259419,-0.222721,-0.944802,-0.754656
2.9,-0.259738,-0.221401,-0.945022,-0.748058
2.901,-0.259287,-0.220989,-0.94525,-0.741384
2.902,-0.260558,-0.21854,-0.94547,-0.734636
2.903,-0.262397,-0.21538,-0.945688,-0.727815
2.904,-0.262868,-0.213858,-0.945903,-0.720921
2.905,-0.262491,-0.213376,-0.946116,-0.713955
2.906,-0.263342,-0.211377,-0.946331,-0.706917
2.907,-0.262983,-0.210879,-0.946542,-0.699809
2.908,-0.263341,-0.209485,-0.946757,-0.692631
2.909,-0.263644,-0.208155,-0.946965,-0.685383
2.91,-0.26356,-0.207315,-0.947175,-0.678068
2.911,-0.263376,-0.206603,-0.947383,-0.670684
2.912,-0.263839,-0.205062,-0.94759,-0.663233
2.913,-0.263758,-0.204219,-0.947794,-0.655716
2.914,-0.263628,-0.20344,-0.947999,-0.648133
2.915,-0.264466,-0.2014,-0.948203,-0.640485
2.916,-0.264453,-0.200471,-0.948404,-0.632774
2.917,-0.263112,-0.201286,-0.948608,-0.624999
2.918,-0.262983,-0.200508,-0.948814,-0.617162
2.919,-0.262777,-0.199832,-0.949015,-0.609263
2.92,-0.262365,-0.199425,-0.949215,-0.601302
2.921,-0.261625,-0.199447,-0.949414,-0.593282
2.922,-0.262715,-0.197057,-0.949616,-0.585203
2.923,-0.262406,-0.196519,-0.949813,-0.577065
2.924,-0.262531,-0.195402,-0.95001,-0.568869
2.925,-0.261788,-0.195452,-0.950209,-0.560617
2.926,-0.261912,-0.194336,-0.950405,-0.552308
2.927,-0.262082,-0.193156,-0.9506,-0.543944
2.928,-0.261308,-0.193258,-0.950798,-0.535526
2.929,-0.261981,-0.19139,-0.950991,-0.527054
2.93,-0.26248,-0.189753,-0.951183,-0.518529
2.931,-0.262265,-0.189101,-0.951374,-0.509953
2.932,-0.262956,-0.187186,-0.951565,-0.501326
2.933,-0.262906,-0.186308,-0.951757,-0.492648
2.934,-0.262583,-0.185813,-0.951946,-0.483921
2.935,-0.262603,-0.184834,-0.952133,-0.475146
2.936,-0.262467,-0.184079,-0.952324,-0.466324
2.937,-0.261628,-0.184322,-0.952509,-0.457454
2.938,-0.26198,-0.182864,-0.95269,-0.448539
2.939,-0.261349,-0.182815,-0.952873,-0.439579
2.94,-0.261943,-0.181013,-0.953061,-0.430575
2.941,-0.262064,-0.179887,-0.953242,-0.421528
2.942,-0.261738,-0.179409,-0.953423,-0.412439
2.943,-0.261727,-0.178471,-0.953602,-0.403309
2.944,-0.261635,-0.177657,-0.953783,-0.394138
2.945,-0.2621,-0.176017,-0.953967,-0.384928
2.946,-0.262665,-0.174215,-0.954142,-0.37568
2.947,-0.26241,-0.173645,-0.954316,-0.366394
2.948,-0.263229,-0.171443,-0.954488,-0.357071
2.949,-0.262884,-0.171025,-0.954667,-0.347712
2.95,-0.262681,-0.170385,-0.95484,-0.338319
2.951,-0.261998,-0.170487,-0.955019,-0.328892
2.952,-0.261845,-0.169769,-0.955191,-0.319432
2.953,-0.261333,-0.169603,-0.955361,-0.30994
2.954,-0.261157,-0.16892,-0.955532,-0.300417
2.955,-0.261122,-0.168015,-0.955698,-0.290864
2.956,-0.261334,-0.166728,-0.955867,-0.281282
2.957,-0.260965,-0.166352,-0.956035,-0.271672
2.958,-0.260698,-0.165813,-0.956201,-0.262035
2.959,-0.260646,-0.16494,-0.956369,-0.252371
2.96,-0.261368,-0.162836,-0.956536,-0.242683
2.961,-0.261426,-0.161783,-0.956698,-0.23297
2.962,-0.261181,-0.161224,-0.956859,-0.223233
2.963,-0.26142,-0.15988,-0.957024,-0.213475
2.964,-0.261634,-0.158572,-0.957185,-0.203695
2.965,-0.261677,-0.157547,-0.957346,-0.193894
2.966,-0.261644,-0.156644,-0.957505,-0.184075
2.967,-0.262293,-0.154596,-0.957661,-0.174236
2.968,-0.263278,-0.151951,-0.957815,-0.164381
2.969,-0.262464,-0.152401,-0.957969,-0.154509
2.97,-0.26212,-0.152035,-0.958122,-0.144621
2.971,-0.262141,-0.151044,-0.958277,-0.134719
2.972,-0.262055,-0.150236,-0.958427,-0.124804
2.973,-0.262352,-0.148757,-0.958577,-0.114876
2.974,-0.262057,-0.148318,-0.958727,-0.104937
2.975,-0.262264,-0.146994,-0.958876,-0.0949868
2.976,-0.263128,-0.144478,-0.959022,-0.0850274
2.977,-0.263267,-0.143265,-0.959168,-0.0750595
2.978,-0.263449,-0.141972,-0.959311,-0.0650842
2.979,-0.263672,-0.140595,-0.959455,-0.0551023
2.98,-0.263755,-0.139483,-0.959597,-0.0451149
2.981,-0.264156,-0.13776,-0.959736,-0.035123
2.982,-0.264516,-0.136107,-0.959873,-0.0251276
2.983,-0.264503,-0.135176,-0.960012,-0.0151296
2.984,-0.264757,-0.133716,-0.960147,-0.00513019
2.985,-0.265468,-0.131336,-0.960288,0.00486977
2.986,-0.265685,-0.129937,-0.960422,0.0148692
2.987,-0.266327,-0.127646,-0.960549,0.0248672
2.988,-0.266242,-0.126858,-0.960673,0.0348627
2.989,-0.265874,-0.126668,-0.960799,0.0448547
2.99,-0.266073,-0.125288,-0.960926,0.0548423
2.991,-0.266203,-0.124049,-0.96105,0.0648243
2.992,-0.266677,-0.122062,-0.961177,0.0747999
2.993,-0.266639,-0.121186,-0.961298,0.0847679
2.994,-0.266741,-0.120005,-0.961427,0.0947275
2.995,-0.266393,-0.119819,-0.961548,0.104678
2.996,-0.266725,-0.118113,-0.961664,0.114617
2.997,-0.266886,-0.116786,-0.961783,0.124546
2.998,-0.267124,-0.115278,-0.961903,0.134461
2.999,-0.266954,-0.114711,-0.962018,0.144364
3,-0.267111,-0.113386,-0.962136,0.154251
3.001,-0.267139,-0.112359,-0.96225,0.164124
3.002,-0.267362,-0.110861,-0.962363,0.17398
3.003,-0.267548,-0.109447,-0.962474,0.183819
3.004,-0.267351,-0.108969,-0.962583,0.193639
3.005,-0.267311,-0.108106,-0.962695,0.20344
3.006,-0.267483,-0.106718,-0.962804,0.21322
3.007,-0.267199,-0.106466,-0.962911,0.222979
3.008,-0.267376,-0.105058,-0.963016,0.232716
3.009,-0.267293,-0.104307,-0.963121,0.24243
3.01,-0.26731,-0.103301,-0.963226,0.252119
3.011,-0.267109,-0.102862,-0.963332,0.261784
3.012,-0.266925,-0.102377,-0.963436,0.271422
3.013,-0.266588,-0.102294,-0.963537,0.281032
3.014,-0.266762,-0.100873,-0.963642,0.290615
3.015,-0.266661,-0.100177,-0.963746,0.300169
3.016,-0.266315,-0.100132,-0.963845,0.309693
3.017,-0.266142,-0.0996272,-0.963944,0.319185
3.018,-0.266194,-0.098525,-0.964044,0.328646
3.019,-0.266408,-0.0969768,-0.964143,0.338074
3.02,-0.266246,-0.0964615,-0.96424,0.347468
3.021,-0.266443,-0.0949487,-0.964336,0.356828
3.022,-0.26611,-0.0949201,-0.964435,0.366151
3.023,-0.265924,-0.0944798,-0.964529,0.375438
3.024,-0.265841,-0.0937477,-0.964624,0.384688
3.025,-0.265757,-0.0930264,-0.964722,0.393899
3.026,-0.26585,-0.0917947,-0.964811,0.403071
3.027,-0.265658,-0.0913876,-0.964904,0.412202
3.028,-0.265283,-0.0915156,-0.964995,0.421292
3.029,-0.265347,-0.0903681,-0.965093,0.43034
3.03,-0.265176,-0.0899048,-0.965186,0.439345
3.031,-0.264939,-0.0896473,-0.965281,0.448306
3.032,-0.265499,-0.0870025,-0.96537,0.457223
3.033,-0.265434,-0.0862399,-0.96546,0.466093
3.034,-0.265234,-0.0858901,-0.965547,0.474917
3.035,-0.26533,-0.0846249,-0.965633,0.483693
3.036,-0.265538,-0.0830003,-0.965716,0.492422
3.037,-0.265413,-0.0824373,-0.965799,0.5011
3.038,-0.26558,-0.0809334,-0.965882,0.509729
3.039,-0.265567,-0.0800134,-0.965968,0.518307
3.04,-0.265571,-0.0790349,-0.966048,0.526833
3.041,-0.265395,-0.07866,-0.966128,0.535306
3.042,-0.265645,-0.0768384,-0.966206,0.543726
3.043,-0.265693,-0.0757122,-0.966286,0.552091
3.044,-0.266078,-0.0733813,-0.966366,0.560401
3.045,-0.265991,-0.0727291,-0.966439,0.568655
3.046,-0.266248,-0.0708139,-0.966511,0.576852
